key,file_path,snr_vad,unique_words,silence_percentage,Transcript,ElevenLabs,WER,CER
5bd2b789-ebde-4541-9889-85c3915fc919,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/5bd2b789-ebde-4541-9889-85c3915fc919.flac,27.84809494,48,27.4,"প্রত্যেকের অবস্থা আশঙ্কাজনক। আমাদের এখানে <১১> জন রোগী ছিল, তার মধ্যে একজন ঢাকা মেডিকেলে ট্রান্সফার করা হয়েছিল কারণ তার বার্ন নাই। আর যে <১০> জন আছে, তার মধ্যে তিনজন আইসিইউতে, দুইজন লাইফ সাপোর্টে আছে। আর বাকি কয়জন আছে এসডিওতে। এরা সবারই <৮০%,> <৮৫%,> <৫৫%—সবাই> ক্রিটিক্যালি ইল, কেউই সংখ্যামুক্ত না। এবং বাকি যারা আছে, তাদেরও সবারই শ্বাসনালী আছে।",প্রত্যেকের অবস্থা আশঙ্কাজনক।,0.9473684211,0.9166666667
c6e51252-2100-4f77-b5cf-3f6af3e7a022,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/c6e51252-2100-4f77-b5cf-3f6af3e7a022.flac,28.24950027,47,24.8,"জনপ্রতিনিধি ও আওয়ামী লীগ নেতৃবৃন্দ এ সময় উপস্থিত ছিলেন। পরিকল্পনা প্রতিমন্ত্রী ডক্টর শামসুল আলম বলেছেন, প্রধানমন্ত্রী শেখ হাসিনা দেশের কৃষি ও কৃষকের উন্নয়নে নানা কার্যক্রম বাস্তবায়ন করে যাচ্ছেন। গতকাল বিকেলে চাঁদপুরের মতলব উত্তর উপজেলা পরিষদ চত্তরে কৃষি মেলার উদ্বোধনী অনুষ্ঠানে তিনি একথা বলেন। সংসদ সদস্য এডভোকেট নুরুল আমিন রুহুল এ সময় উপস্থিত ছিলেন।","প্রধান সংবাদপত্র দৈনিক জাতীরণ দাওয়াত আলোচনায় বলেছে, প্রধানমন্ত্রী শেখ হাসিনা গত এক বছরে দেশের উন্নয়নের বিভিন্ন প্রকল্পের অগ্রগতি নিয়ে জনগণকে অবহিত করেছেন। আজ বৃহস্পতিবার সকালে এই প্রতিবেদন প্রকাশ করা হবে।",0.9433962264,0.702247191
701c54ee-934e-4a13-bf9f-2bb7494088bf,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/701c54ee-934e-4a13-bf9f-2bb7494088bf.flac,58.49603271,66,3.4,"আমরা দেখছি, অনেকে বলে কি যে, এখন কেন আপনারা এগুলি করছেন? অথচ বঙ্গবন্ধু কান্না, আমার যদি স্মরণ করেন, আজাদ স্যার যদি আমাকে কারেক্ট করেন, আজ থেকে <10> বছর ধরেই। কিন্তু উনি সবসময় বলে যে, আমরা বিদ্যুৎ দিচ্ছি বলে আপনাদের যেটাকে অপচয় করতে হবে, তাহলে আপনারা বিদ্যুৎ সাশ্রয় করবেন। এবং উনি সবসময় বলতেন যে, আমি নিজের সুইচটা আমি নিজে বন্ধ করে দিই। এখন যেটা আপনি প্রশ্ন করলেন যে, আমাদের এই যে বর্তমান যে প্রেক্ষাপটটা, আমরা <2000> মেগাওয়াট সর্বোচ্চ শর্টেজ আমরা ধরে নিয়েছি, সেটা ধরে <1000।>",আমাদের এক্সট্রা করিডর হিসেবে ২০০০ মেগাওয়াট সর্বোচ্চ শর্টেজ ধরে নিয়েছি।,0.9404761905,0.8669438669
059c7145-a955-43b2-b5c2-4e6fad60115d,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/059c7145-a955-43b2-b5c2-4e6fad60115d.flac,25.13267899,6,6.2,তাদের প্রতিশ্রুতি নবায়ন করতে হবে। <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC>,তাদের প্রতিশ্রুতি নেওয়া বায়ন করতে হবে।,0.94,0.9111842105
2317ccf6-7235-40a1-8480-4735bb16ab7e,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/2317ccf6-7235-40a1-8480-4735bb16ab7e.flac,53.94488525,62,12.8,"করবার চেষ্টা করব এবং শুনবার চেষ্টা করব যে অমিত সম্ভাবনার দ্বারের কথা, উন্মোচিত হবার কথা যে আপনি বলছেন, সেটি নিয়ে আপনার বিশ্লেষণ শুনবার চেষ্টা করব। আহমেদ কুতুব, আপনাকে ধন্যবাদ আমাদের কাজ সময় দেবার জন্য। প্রিয় দর্শক, আপনারা শুনছিলেন, কথা বলছিলেন আহমেদ কুতুব, তিনি সিনিয়র রিপোর্টার, দৈনিক সমকাল, চট্টগ্রাম বিউরো। ইঞ্জিনিয়ার চন্দন কুমার দাস, আপনি নিজে একজন প্রকৌশলী। এই যে ইঞ্জিনিয়ারিং মারভেলের কথা আমরা বলছি, এটি নিয়ে আপনার বিশ্লেষণ শুনতে চাই। একচুয়ালি, আমি চিটাগাং এরই সন্তান। আমি।","সাধারণ মানুষের অভাব-অনটনের কথা ভেবে এই প্রকল্পগুলি রূপায়ণের উদ্যোগ নিয়েছে সরকার। আশা করি এই প্রকল্পগুলি সফল হবে। আমাদের সঙ্গে ছিলেন সময়ের কণ্ঠ, চট্টগ্রাম ব্যুরোর প্রধান সম্পাদক সৈয়দ আবদুল জলিল খান। এই প্রকল্পের কাজের অগ্রগতি ও সমস্যাগুলি নিয়ে আলোচনা করেন তিনি।",0.9342105263,0.7453798768
cd332d6f-c1a7-418c-a67a-7c9f587301b2,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/cd332d6f-c1a7-418c-a67a-7c9f587301b2.flac,27.98279953,40,44.6,"কথা বা কতটুকুই বা এর পেছনে অন্য অভিসন্ধি কাজ করতে পারে বলে আপনার ধারণা যদি একটু আপনার কাছ থেকে জানবার চেষ্টা করি। জি, ধন্যবাদ। আল্লাহু তাআলা, আল্লাহ সুবহানাহুওয়া তা'আলা আমাদের প্রিয় নবী মুহাম্মাদুর রাসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম মক্কা বিজয়ের অষ্টম হিজরীতে মক্কা।",আস্ক চিয়ার কতবা কতটুকুইবা এর পেছনে অন্য অভিসন্ধি কাজ করতে পারে বলে আপনার ধারণা যদি একটু আপনাগাছ থেকে জানবার চেষ্টা করি। জি ধন্যবাদ। নাহমাদু হুও নাসল্লি আলা রাসূলিকা। আম্মা বা'দ। কালাল্লাহু তা'আলা কুল জা আল হাক্কু ওয়া জাহাকাল বাতিল ইন্নাল বাতিলা কানা যাহুক। সাদাকাল্লাহুল আউযিল। আল্লাহ সুবহানাহু ওয়া তা'আলা আমাদের প্রিয় নবী মুহাম্মাদ রসূলুল্লাহ সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম। মক্কা বিজয় অষ্টম হিজরিতে মক্কা বিজয়-,0.9285714286,0.6115107914
f83810be-da7c-497f-877b-4215e301025c,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/f83810be-da7c-497f-877b-4215e301025c.flac,23.23844719,71,9.6,"বছর পরে। উনি আসলো। আর কি, আমার মা... কি, কি, প্রথম আপনি বাবাকে দেখলেন? নাকি এর আগেও দেখেছেন? না, না। ওই টাইমটাই প্রথম দেখেছি, কিন্তু আমার ওই টাইমের কথা মনে নাই। মনে নাই, আচ্ছা। তো আসছে আসার পরে আমার নানা, আর কি, আমার এক মামা নিয়ে আসছে তাকে বাড়িতে। ওই মামা আবার মাদ্রাসায় পড়াশোনা করছে, কামেল। আর কি, উনি হচ্ছে ডক্টরেট করছে এই থেকে ঢাকা ভার্সিটি থেকে। তো আমার নানার কথা যে, তোমাকে ইসলামের শিক্ষায় এত বড় শিক্ষিত করলাম, যে ছেলে তালাকনামা পাঠাইছে, তাকে কিভাবে তুমি বাড়িতে নিয়ে আসলে? কে নিয়ে আসছে বাড়িতে? আমার মামা।","হ্যাঁ, উনি আসলো। আসা.. রেকর্ডিং এ দেখেছেন না। নাকি প্রথম আপনি বাবাকে দেখলেন নাকি প্রাক্তনে দেখেছেন? নাকি রেকর্ডিং এ দেখেছেন নাকি প্রাক্তনে দেখেছেন? নাকি রেকর্ডিং এ দেখেছেন নাকি প্রাক্তনে দেখেছেন? নাকি রেকর্ডিং এ দেখেছেন নাকি প্রাক্তনে দেখেছেন? নাকি রেকর্ডিং এ দেখেছেন নাকি প্রাক্তনে দেখেছেন?",0.9263157895,0.7206165703
05dcf4de-e252-4e59-ac90-1aea07b695ce,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/05dcf4de-e252-4e59-ac90-1aea07b695ce.flac,13.38514805,21,54.4,"বর্তমান সরকারের সাফল্যের এক যুগ। বর্তমানে জাতীয় গ্রিডে <২,৫২৫> মিলিয়ন ঘনফুট গ্যাস সরবরাহ করা হচ্ছে। বর্তমান সরকারের সাফল্যের এক যুগ। <৬৬টি> উদীয়মান সবল অর্থনীতির দেশের তালিকায়।",বর্তমান সরকারের,0.9230769231,0.9166666667
bf4cac33-a9c8-496e-b1b5-4bb599167579,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/bf4cac33-a9c8-496e-b1b5-4bb599167579.flac,23.61296082,36,21.5769619,"ক্লাব। নগদ, ঈদ শপিং আপডেট। হেয়াস ডিয়ার লিসেনারস, একটু জানিয়ে রাখি, নগদ ইসলামিক এমএফএস অ্যাকাউন্ট একটি শক্তিশালী শরিয়া কমিটির সরাসরি তত্ত্বাবধানে পরিচালিত। তাই শরিয়া ভিত্তিক লেনদেন করুন, কোনো রকম কোনো চিন্তা ছাড়াই। এবং শুনতে থাকুন ঢাকা এফএম <90.4।>",ইলাহ। নগদ। ঈদ শপিং আপডেট।,0.9210526316,0.9130434783
fbbaf901-ff7e-4226-b60f-44907774fa1c,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/fbbaf901-ff7e-4226-b60f-44907774fa1c.flac,28.09181976,60,14.6,"নোয়াখালী জেলা আওয়ামী লীগের যুগ্ম আহবায়ক, অ্যাডভোকেট শিহাবুদ্দিন শাহিন ও শহীদুল্লাহ খান সোহেল। বিএনপি রাজধানীতে সমাবেশের নামে কোন ধরনের অরাজকতা, অস্থিতিশীলতা সৃষ্টির পায়তারা করলে তা কঠোর হস্তে দমন করা হবে বলে জানিয়েছেন কৃষিমন্ত্রী ডক্টর মোহাম্মদ আব্দুর রাজ্জাক। তিনি আজ রাজধানীর ফার্ম গেটে কেআইবি মিলনায়তনে বিশ্ব মৃত্তিকা দিবস উপলক্ষে আয়োজিত সেমিনারে এ কথা বলেন। কৃষি মন্ত্রণালয়ের ভারপ্রাপ্ত সচিব রুহুল আমিন তাদের।","আরো বলেন, নোয়াখালী জেলা আওয়ামীলীগের যুগ্ম আহ্বায়ক অ্যাডভোকেট সিহাব উদ্দিন শাহীন ও শহীদুল্লাহ খান সোহেল।",0.9166666667,0.8123515439
324d86b1-0d58-4ba2-9812-26f9f6528a63,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/324d86b1-0d58-4ba2-9812-26f9f6528a63.flac,25.15989494,53,12.0,"উন্মোচন করেন প্রধানমন্ত্রী শেখ হাসিনা। প্রমিলা ফুটবল। বক্তব্যে কৃতি খেলোয়াড়সহ সকলকে আন্তরিক অভিনন্দন জানান প্রধানমন্ত্রী। উল্লেখ করেন খেলাধুলার সঙ্গে তার এবং তার পরিবারের সংশ্লিষ্টতা। পড়াশোনার পাশাপাশি খেলাধুলার গুরুত্ব তুলে ধরে অভিভাবকদের প্রতি তার আহ্বান, সন্তানের মানসিক বিকাশে খেলাধুলার সুযোগ করে দিতে। ডিজিটাল বাংলাদেশ করে দিয়েছি। ওই সারাক্ষণ হয় মোবাইল ফোন বা ট্যাব নিয়ে বসে থাকে, কাজেই ফিজিক্যালি যে এটা।",উন্মোচন করেন প্রধানমন্ত্রী শেখ হাসিনা।,0.9152542373,0.90625
5999f1da-cf27-4912-8e89-ae1cacba2ef0,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/5999f1da-cf27-4912-8e89-ae1cacba2ef0.flac,15.11900139,51,14.6,"লাইফ হ্যাক্স। লাইফ হ্যাক্স। হেই ফ্রেন্ডস, ওয়েলকাম টু ঢাকা এফএম <94।> সবাইকে ওয়েলকাম করে নিচ্ছি লাইফ হ্যাক্সে। রিতা চলে এসেছি এবং আমার সাথে যুক্ত হয়ে যেতে হলে যে মাধ্যমগুলো লাগবে: <facebook.com/ilovethakafm16260> ইজ এসএমএস নাম্বার, এন্ড হোয়াটসঅ্যাপ নাম্বার হলো <01841904904।> লেটস এনজয় টুডেস লাইফ এক্স, লাইক এজ অলওয়েজ উই ডিড, দ্যাট ইজ উইথ সাম সিম্পল ইজি ফিজিক ট্রিক।",লাইফ হ্যাক্স লাইফ হ্যাক্স হে ফ্রেন্ডস। ওয়েলকাম টু ঢাকা এফএম ৯০.৪ সবাইকে ওয়েলকাম করে নিচ্ছি লাইফ হ্যাক্স এ রীতা চলে এসেছি এবং আমার সাথে যুক্ত হয়ে যেতে হলে যে মাধ্যমগুলো লাগবে ফেসবুক ডট কম স্ল্যাশ আই লাভ ঢাকা এফএম ওয়ান সিক্স টু সিক্স জিরো ইজ এসএমএস নাম্বার এন্ড হোয়াটস্যাপ নাম্বার হল জিরো সিরো ওয়ান এইট ফর ওয়ান নাইন জিরো ফর নাইন জিরো ফর। লেটস এনজয় টুডেজ লাইফ হ্যাক্স লাইক অ্যাস অলওয়েজ উইডিডি দের ইজ উইথ সম সিম্পল ইজি পিজি ট্রিক এন্ড হ্যাক।,0.9122807018,0.4555256065
94b18a08-84fc-4eb7-9ebf-04a1d21f14df,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/94b18a08-84fc-4eb7-9ebf-04a1d21f14df.flac,49.83073807,43,6.0,"টা কি এই পদ্মা সেতু? সংক্ষেপে আমি দীর্ঘায়িত করবো না। এখানে আমি তিনটা শুধু হেডলাইনে বলবো যে পদ্মা সেতুর তাৎপর্য ব্যাপক। এই ধরনের সেতু হয়তো ভবিষ্যতে আরো হবে, এবং আরো অনেক ব্যয়বহুল প্রজেক্ট আমরা হাতে নেব। কিন্তু পদ্মা সেতু একটা ল্যান্ডমার্ক। এই বিভিন্ন কারণে এটা একটা ল্যান্ডমার্ক। এটা অর্থনীতির ক্ষেত্রে যেরকম একটা তাৎপর্যের বিষয়।",অর্থনীতির ক্ষেত্রে যেরকম একটা তাৎপর্যের বিষয়,0.9074074074,0.8704819277
7da689f3-379b-41b8-a0a0-462900032ebd,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/7da689f3-379b-41b8-a0a0-462900032ebd.flac,29.52539825,25,28.6,"স্বর, আকাশে বাতাসে বজ্রকণ্ঠ, তোমার কণ্ঠস্বর। আকাশে বাতাসে বজ্রকণ্ঠ, তোমার কণ্ঠস্বর। আকাশে বাতাসে বজ্রকণ্ঠ, তোমার কণ্ঠস্বর। তিনি যদি কোথাও কোথাও অন্যায় দেখতেন, সে বন্ধুর বিরুদ্ধে কেউ হয়তো কোনো ধরনের অন্যায় করছে, বা কোনো গরীব মানুষকে কেউ ঠকাচ্ছে, তাহলে তিনি সর্বদাই।","হয়। আকাশে বাতাসে বর্ষা কন্ঠ তোমার কন্ঠ স্বর, আকাশে বাতাসে বর্ষা কন্ঠ তোমার কন্ঠ স্বর, আকাশে বাতাসে বর্ষা কন্ঠ তোমার কন্ঠ স্বর।",0.9,0.6367041199
8a62d11a-e108-43d9-afdf-32eeba3e27b8,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/8a62d11a-e108-43d9-afdf-32eeba3e27b8.flac,16.48716736,41,17.4,"সুরক্ষার জন্য সচেতনতা। জনস্বার্থে ঢাকা এফএম <90.4।> কফ অথবা কাশির সাথে রক্ত আসলে এটি ফুসফুসের ক্যান্সারের লক্ষণ হতে পারে। পায়খানার সাথে রক্ত বের হলে এটি ব্লাড ক্যান্সারের কারণ হতে পারে। মহিলাদের ক্ষেত্রে স্তন থেকে রক্ত বের হলে এটি স্তন ক্যান্সারের লক্ষণ হতে পারে। এই সকল লক্ষণ দেখা দিলেই অতি দ্রুত ডাক্তারের শরণাপন্ন হওয়া প্রয়োজন। মনে রাখবেন, আমার।",সুরক্ষার জন্য সচেতনতা। জনস্বার্থে ঢাকা এফএম 90.4।,0.8947368421,0.8603988604
376538d8-3361-48c4-85b2-3bdaa9b80b9f,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/376538d8-3361-48c4-85b2-3bdaa9b80b9f.flac,17.76992798,40,25.8,"ও দলে দলে এসতেমাস্থলে হাজারো মানুষ। বিএনপির ঐক্যকে অর্থহীন ও জগা খিচুড়ি বলে মন্তব্য করেছেন আওয়ামী লীগ সাধারণ সম্পাদক ওবায়দুল কাদের। বললেন, জামায়াত ছাড়া বিএনপির টিকে থাকাই দুষ্কর। বিএনপির কর্মসূচিতে জনগণ তো দূরের কথা, কর্মীরাও সাথে নেই। বললেন তথ্য ও সম্প্রচার মন্ত্রী ডক্টর হাসান মাহমুদ।",ও দলে দলে ইজতেমাস্থলে হাজারো মানুষ।,0.8888888889,0.883161512
7bf973c3-8029-4a66-a2f1-dcb9510f0b5f,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/7bf973c3-8029-4a66-a2f1-dcb9510f0b5f.flac,14.3391943,3,14.39011658,"কৃষি। বাংলার কৃষি, বাংলার কৃষি, বাংলার কৃষি, বাংলার কৃষি।",বাংলা কৃষি। বাংলা কৃষি। বাংলা কৃষি। বাংলা কৃষি।,0.8888888889,0.2280701754
4adae43d-ffdd-4f5d-ae9b-2d5bb5c44b9b,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/4adae43d-ffdd-4f5d-ae9b-2d5bb5c44b9b.flac,15.8467598,46,5.942962282,"মেরিও দেয়, তেঁতুলের ইয়েটা আবার অনেকে বিলেম্বুও দেয়, হ্যাঁ? দিয়ে রান্না করে, ইটস ভেরি টেস্টি, ইয়েস, থ্যাঙ্ক ইউ, শেকিলা, থ্যাঙ্ক ইউ ভেরি মাচ। এন্ড <16260> হচ্ছে এসএমএস এর নাম্বার, <01841904904> হচ্ছে <OOC> এর নাম্বার, <OOC> হচ্ছে ফেসবুকের ঠিকানা। বাকিরা যারা এখনো জয়েন করেননি, ইউ ক্যান জয়েন উইথ মি, থ্রো দিস সাইটস, ওকে? থ্রো দিস নাম্বার, ওকে? ওকে, এনজয় দা টাইম।",এরে ও দেয়। তেঁতুলের ইয়াটা আবার অনেকে বিল্বইও দেয়। হ্যাঁ। দিয়ে রান্না করে। ইটস ভেরি চেস্টি। ইয়েস থ্যাঙ্ক ইউ শাকিলা। থ্যাঙ্ক ইউ ভেরি মাচ। এন্ড ওয়ান সিক্স টু সিক্স জিরো হচ্ছে এসএমএস নাম্বার। জিরো ওয়ান এইট ফর ওয়ান নাইন জিরো ফোর নাইন জিরো ফোর হচ্ছে হোয়াটসঅ্যাপের নাম্বার। ফেসবুক ডট কম স্ল্যাশ আলাপ ঢাকা ফ্যাম। হচ্ছে ফেসবুকের ঠিকানা। বাকিটা যারা এখনো জয়েন করেননি ইউ ক্যান জয়ন উইথ মি থ্রো দিস আা... সাইটস। ওকে থ্রো দিস নাম্বার ওকে। ওকে। ওকে ইনজয় দা ট্রাই।,0.8833333333,0.4959128065
5e72be7c-1f9d-4719-8e2e-c7e6973e11fd,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/5e72be7c-1f9d-4719-8e2e-c7e6973e11fd.flac,18.10758972,29,7.65391015,"টা এক কাপ চায়, এন্ড ইউ নো দ্যা টাইম ফর ঢাকা এফএম, ফ্রম সানডে টু থার্সডে, ফ্রম টু টু ফাইভ পিএম। ইউ ক্যান ফাইন্ড মি হিয়ার উইথ লাইফ অ্যাক্টস। ওকে, টিল দেন বাই।",ওটা। এক কাপ চাই। And you know the time for Dhaka FM from Sunday to Thursday from 2:00 টা 5:00 pm য়ু can find me here with লাইফ্যাক্স। ওকে তিল দেন বাই।,0.8787878788,0.664556962
a8c45601-b9fb-4d08-8e3a-21eac176f1ed,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/a8c45601-b9fb-4d08-8e3a-21eac176f1ed.flac,16.38472939,55,18.2,প্রশান্তকে কঠোর হওয়ার আহ্বান জানিয়েছেন সড়ক পরিবহন ও সেতুমন্ত্রী ওবায়দুল কাদের। উপমহাদেশের অন্যতম প্রাচীন ও ঐতিহ্যবাহী রাজনৈতিক দল আওয়ামী লীগের <৭২তম> প্রতিষ্ঠাবার্ষিকী আগামীকাল। কোভ্যাক্সের মাধ্যমে বাংলাদেশসহ এশিয়ার <১৮টি> দেশকে <১> কোটি <৬০> লাখ ডোজ করোনা টিকা দেবে যুক্তরাষ্ট্র। হোয়াইট হাউসের বিবৃতি। ইন করোনা সংক্রমণ রুখতে বিচ্ছিন্ন রাজধানী দুর্বলার বাস লঞ্চের পর বন্ধ করা হলো ঢাকার সঙ্গে সারা।,অপারেশনকে কঠোর হওয়ার আহ্বান জানিয়েছেন সড়ক পরিবহন ও সেতুমন্ত্রী ওবায়দুল কাদের।,0.8771929825,0.8242574257
911588e1-e95c-4b1c-b534-fe12ce4bc56d,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/911588e1-e95c-4b1c-b534-fe12ce4bc56d.flac,13.16945076,26,11.4,"বাজে রে, মালা হারবিয়া হইবো, মালা হারবিয়া হইবো, মনু মিয়ার সাথে রে। মালাখা বানুর সাথ, ও ভাই, হবা কেমন মিয়ার কেহ নাই। কেমনতে যাইবো, মনু, কেমনতে যাইবো, মনু, মালাখা বানুর দেশে রে, মালাখা বানুর দেশে রে। বিয়ার বাইত হইয়া লা।",বাজেরে। মালাহা বিয়া হইব। মালাহা বিয়া হইবে মনু মিয়ার সাথেরে। মালাহা বানুর সাথো ভাই। অবে কেমন মিয়ার কেহ নাই। কেমন তেজাই ভু মনু। কেমন তেজাই ভু মনু। মালাহা বানুর দেশেরে। মালাহা বানুর দেশেরে। বিয়ার বাইদ্যা আলাপ আলাপ।,0.875,0.2567567568
74f74c4f-cd5e-4126-a534-79c3faa57e8e,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/74f74c4f-cd5e-4126-a534-79c3faa57e8e.flac,10.4701128,11,12.8,"শালো চুম্মুশানা পাই দি। পাই দি পাই দি পাই দি, চিনলো গেও পাই দি। পাই দি পাই দি পাই দি, চিনলো গেও পাই দি। তিনি গড়িয়ানি শালো চুম্মুশানায় পাই দি। তিনি গড়িয়ানি শালো চুম্মুশানায় পাই দি। তিনি গড়িয়ানি শালো চুম্মুশানায় পাই দি। তিনি গড়িয়ানি শালো চুম্মুশানায় পাই দি।",আলো চৌমোসানা ফায়দি। ফায়দে ফায়দে ফায়দে। চিনলো গিয়ো ফায়দি। ফায়দে ফায়দে ফায়দে। চিনলো গিয়ো ফায়দি। তিনি ঘরিয়ানি শ্বাস চমৎসার ফায়দা। তিনি ঘরিয়ানি শ্বাস চমৎসার ফায়দা। তিনি ঘরিয়ানি শ্বাস চমৎসানাই ফায়দে। তিনি ঘরিয়ানি শ্বাস চমৎসানাই ফায়দে।,0.875,0.4943820225
c2ef0792-42b8-4261-9dc7-dcf978a5fd8a,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/c2ef0792-42b8-4261-9dc7-dcf978a5fd8a.flac,52.1227684,56,15.4,করার আগ পর্যন্ত আমাদের এই প্রতিবাদ আন্দোলন আমরা চালিয়ে যাব। <1417> কোটি টাকা ব্যয়ে শরীয়তপুরের জাজিরা ও নরিয়া উপজেলায় চলমান পদ্মা নদীর ডানদিক সংরক্ষণ প্রকল্পের <10.2> কিলোমিটার এর মধ্যে নরিয়া উপজেলার <8> কিলোমিটার এর কাজ শেষ হয়েছে। সম্পূর্ণ হওয়া অংশকে আলোকিত করে এবং পায়ে হাঁটার পাকা সড়ক নির্মাণ করে জয় বাংলা এভিনিউ নরিয়া নামকরণ করা হয়েছে। স্বাধীনতা দিবসের রাতে আনুষ্ঠানিকভাবে এর উদ্বোধন করা।,করার আগ পর্যন্ত আমাদের এই প্রতিবাদ আন্দোলন আমরা চালিয়ে যাবো।,0.873015873,0.853960396
d6b71f5a-7fa4-4050-bb5f-af6f57558b6b,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/d6b71f5a-7fa4-4050-bb5f-af6f57558b6b.flac,39.24941635,48,6.6,"ধান কাটা শুরু হয়েছে নেত্রকোনায়। ইতিমধ্যে প্রায় <60> ভাগ ধান কাটা হয়েছে হাওড় এলাকায় এবং পর্যাপ্ত পরিমাণ গতবারের গতবারের পথ অনুসরণ করে পর্যাপ্ত পরিমাণ সংখ্যক আমাদের শ্রমিক ভাইয়েরা তারা এই হাওড় এলাকায় গিয়েছে। এবং আপনারা জানেন যে কম্বাইন হারভেস্টার যান্ত্রিকরণের একটা প্রকল্প আমরা বাস্তবায়ন করছি। শাহিন খুব ভালো জানে, <3000> কোটি টাকা। আমরা <50> থেকে <70> ভাগ একটা মেশিনের দাম।",আ ধান কাটা শুরু হয়েছে। নেত্রকোনায় ইতিমধ্যে প্রায় সাঁইত্তর ভাগ ধান কাটা হয়েছে হাওয়ার এলাকায়।,0.8666666667,0.7942708333
253ae9fe-4ed2-4a18-83c5-13706885edd3,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/253ae9fe-4ed2-4a18-83c5-13706885edd3.flac,13.01786613,43,29.8,"বাংলাদেশী মারছে বিএসএফ। সাতক্ষীরার কুষ্কালীতে যুবক ও চুয়াডাঙ্গার বলদিয়ায় গুলি করে ব্যবসায়ীকে হত্যা। অস্বীকার ভারতীয় সীমান্তরক্ষী বাহিনীর। নারায়ণগঞ্জের কাজপুরে মাইক্রোবাস অটোরিক্সা সংঘর্ষে চালকসহ পাঁচজন নিহত, গুরুতর আহত চারজন। এক সপ্তাহে পাইকারিতে কেজিতে <৪০> টাকা বেড়েছে আদার দাম, চাহিদার চেয়ে যোগান কম থাকার দাবি।",নাড়ায়ণগঞ্জের কাশিপুরে মাইক্রোবাস অটোরিক্সার সংঘর্ষে চালকসহ পাঁচজন নিহত এবং গুরুতর আহত চারজন।,0.8604651163,0.7546583851
be0a2a74-4845-42f9-b0a2-7ebd8cc5410b,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/be0a2a74-4845-42f9-b0a2-7ebd8cc5410b.flac,18.56336784,14,8.035613659,"বা কয়েক সেকেন্ডের, কয়েক মিনিটের এই খেলাটা করে দেখবেন আপনার বেশ রিফ্রেশ লাগছে। যখন <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC>",মিনিট বা কয়েক সেকেন্ডের কয়েক মিনিটের এই খেলাটা করে দেখবেন। আপনি বেশি ফ্রেশ লাগছে যখন ইউ আর ওয়ার্কিং ইন ইওর অফিস। দ্যাটস অ্যাকচুয়ালি রিক্রিয়েশন ফॉर ইউরসেলফ এন্ড ইওর মाइंड। সো ইটস হেল্প টু ডু মোর ওয়ার্ক ইয়র প্রোডাকশন। ওকে ইট হেল্প এ লাট। ইউ ক্যান ট্রাই ইট। নাও এনজয় দা ট্র্যাক।,0.86,0.6889632107
