key,file_path,snr_vad,unique_words,silence_percentage,Transcript,ElevenLabs,WER,CER
c9827ba1-808d-4b91-805f-75033f0de5a3,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/c9827ba1-808d-4b91-805f-75033f0de5a3.flac,47.09592819,20,3.4,"<OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> প্রধানমন্ত্রী আশ্বাস দেন, ব্যবসা-বিনিয়োগ পরিবেশ সহজে সর্বোত্তম নীতি কাঠামোর বলেন, বাণিজ্যিক সম্পর্ক আরো জোরদার হতে পারে, শুল্কমুক্ত প্রবেশাধিকার অন্যান্য।","ইউএসএ। বাংলাদেশ ইজ নাও অ্যান আট্রাক্টিভ ইনভেস্টমেন্ট ডেস্টিনেশন। অলৌ ফিজিক্যাল ইনফ্রাস্ট্রাকচার আপগ্রেডেড এন্ড ইজ দা রুল्स এন্ড রেগুলেশনস রিলেটেড টু ইনভেস্টমেন্ট এন্ড বিজনেস। বাংলাদেশ হ্যাজ দা মোস্ট লিবারেল ইনভেস্টমেন্ট পলিসি ইন সাউথ এশিয়া। প্রধানমন্ত্রী আশ্বাস দেন, ব্যবসা বিনিয়োগ, পরিবেশ সহজে সর্বোত্তম নীতি কাঠামোর। বলেন, বাণিজ্যিক সম্পর্ক আরও জোরদার হতে পারে শুল্কমুক্ত প্রবেশাধিকার ও অন্যান্য ",0.7857142857,0.6100795756
ea7094de-2974-41b2-9c1e-2b83b36e4272,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/ea7094de-2974-41b2-9c1e-2b83b36e4272.flac,27.96294403,56,3.2,"অবস্থান দিয়েছেন যে কখন কোনটা খুলবে, সেখানে দেখা যাচ্ছে যে ইনডোর স্টোরগুলি কিন্তু খোলার চান্স খুব কম। ইমিডিয়েটলি যেগুলি তারা সেপ্টেম্বর বা অক্টোবর থেকে খোলার প্ল্যান করছে, তার মধ্যে আপনি দেখেছেন যে দোকান আছে, নানান জিনিস আছে। বাট আমাদের যে জিনিসগুলো এখনো বিক্রি হচ্ছে, কাস্টমারদের যে রেসপন্স, সেখানে দেখা যাচ্ছে যে গ্রোসারি শপ, যেমন ধরেন ওয়ালমার্ট, কে ইয়া কি জানি বলে, টেসকো, স্যালি, তারপরে ক্যারি।","স্থান দিয়েছেন যে কখন কোন দোকান খুলবে। সেখানে দেখা যাচ্ছে যে ইনডোর স্টোর গুলি কিন্তু খোলার চান্স খুব কম ইমিডিয়েটলি। যেগুলো যারা সেপ্টেম্বর আর অক্টোবর থেকে খোলার প্ল্যান করছে। তার মধ্যে আপনারা দেখে আছেন যে দোকান আছে, নানা জিনিস আছে। বাট আমাদের যে জিনিস গুলো এখনো বিক্রি হচ্ছে কাস্টমারদের রেসপন্স যেখানে দেখা যাচ্ছে যে গ্রোসারী শপ যেমন ধরেন ওয়ালমার্ট, কেমা, রিটেয়া কি জিনিস বলে হুম উই টেস্কো, স্যালি তারপরে ক্যারিফোর্ড এই সব দোকানগুলো এখনো বিক্রি হচ্ছে। তারপরে মার্কেটে যে দেখা যাচ্ছে যে বেশিরভাগ দোকানপাট খোলা রয়েছে।",0.7846153846,0.3965087282
52111abc-2409-469a-a7d8-07acbc35e207,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/52111abc-2409-469a-a7d8-07acbc35e207.flac,24.62123108,24,10.2,"অভিনয় ছিলেন জাসল স্ক্যাভার্ডস, জোয়ান কুসেক, সার্জিও পাবলোস, জে কে সাইমনসহ আরো অনেকে। খ্রিস্ট ধর্মাবলম্বীদের উৎসব ক্রিসমাসকে কেন্দ্র করে এর গল্প আবর্তিত হয়েছে। <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC>","অভিনয় ছিলেন জাসন স্কার্লেট, জোয়ান কুসাক, সার্জিও পাবলোস, জে কে সাইমন্ডসসহ আরও অনেকে। খ্রিস্ট ধর্মাবলম্বীদের উৎসব ক্রিসমাসকে কেন্দ্র করে এর গল্প আবর্তিত হয়েছে। ৷ অলইজ হ্যাঁড নত্তা৷",0.7826086957,0.6659038902
854f6384-7c5a-4cc0-a8bf-6d766560ad8f,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/854f6384-7c5a-4cc0-a8bf-6d766560ad8f.flac,36.93118668,60,5.4,"প্রত্যেকটা সরকারের যদি রাস্তা আমাদের প্রতি আসে, আর দ্বিতীয় যে কারণটা আমরা বলবো যে, যখন রাষ্ট্রসভা প্রধানরা আসেন, তখন আমাদের বাইল্যাটারাল, রিজনাল এবং আঞ্চলিক বিষয় এবং আন্তর্জাতিক বিষয় দুটি আলাদা করতে হয়। প্রত্যেকটা রাষ্ট্রপ্রধান, দলের সরকার প্রধান পাঁচজন আসবে। সাউথ এশিয়ায় মোটামুটি সাকসামিটেই যা হয়, সেই লোক। কিন্তু যেহেতু এটা কোভিড সিচুয়েশন, সেজন্য একসঙ্গে তারা কেউ আসতো না, একের পর এক আসতো। এই মুহূর্তে।","অর্থাৎ সেই অর্জনের প্রতি আস্থা, আমাদের প্রতি আস্থা। আর দ্বিতীয় যে কারণটা আমরা বলবো যে যখন রাষ্ট্র সাউদি আরবের প্রধানমন্ত্রী আসবে, তখন আমাদের বাইলেকচারাল বিভিন্ন এবং আন্তর্জাতিক বিষয়াবলী নিয়ে আলাপ-আলোচনা হবে। প্রত্যেকটা রাষ্ট্র প্রধান, কলেজ সাউদি আরবের প্রধানমন্ত্রী, মা হার জোর আসবে। সাউদি সে মতামতি ৪/৫ বছর যা হয় সেই-- কিন্তু যেহেতু তার COVID স্থিতি সেদিন একসঙ্গে প্রায় প্রায় আসছিল, একের পর একা আসছে ।",0.78125,0.4878640777
f75c5b44-9b63-4651-b192-7472194b4c29,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/f75c5b44-9b63-4651-b192-7472194b4c29.flac,15.08993626,9,17.36099303,"তন্ত্রটা আর কি, একটু ভালো থাকলো, এই। <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <90.4.>",তন্ত্রটা আরকি একটু ভালো থাকলো এই। ওকে নাও এন্জয় ধি ট্রাক এন্ড ইউ আর লিসেনিং 90.4।,0.7777777778,0.5576923077
0cc493d1-5aa8-415e-a53a-19f5e0119466,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/0cc493d1-5aa8-415e-a53a-19f5e0119466.flac,35.94958496,19,4.2,"আমরা কাজ করতে পারি, সেগুলো নিয়ে আলোচনা হয়েছে। <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> আজ <১২> নভেম্বর, <১৯৯৬> সালের এই দিনে জাতীয় সংসদের সর্বসম্মতি।",আমরা কাজ করতে পারি সেগুলো নিয়ে আলোচনা হয়েছে। we had a great discussion about communications and building relationship with Bangladesh and I am really looking forward to work with Bangladesh Government and to see how we can build better friendship between Bangladesh and Scotland. আজ 12নভেম্বর 1996 সালের এই দিনে জাতীয় সংসদে সর্বসম্মতিক্রমে।,0.7777777778,0.7217125382
8ec576cd-38aa-4766-962e-7792c826f003,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/8ec576cd-38aa-4766-962e-7792c826f003.flac,19.35442543,68,10.2,"এসে অন্য জায়গায় সেখান থেকে <৳2000> আমি তোমাকে দিলাম, ধরো। ওকে। তো তারপর আমি। আপনি যে স্কুল ব্যাগটা নিয়ে যেতেন, আপনি কি স্কুল ড্রেস পড়ে যেতেন নাকি শুধু ব্যাগটা নিয়ে চলে যেতেন? শুধু ব্যাগটা নিয়ে। শুধু ব্যাগটা নিয়ে চলে যেতেন, ওকে। তো তারপর এবার তৃতীয়বার যখন আমাকে যেটা দেয়, সেটা আমার চোখের সামনে দিয়েছিল। আমার চোখের সামনে দিয়েছিল, তখন আমি ওটা তো অতটা চিনতাম না। হুম। তবে। কি দেখলেন আপনি? তবে আপনার হচ্ছে মানে টেপ বাঁচানো, কোনো কিছু একটা জাতীয় জিনিস ছিল। ওই সময়টাতে আপনি কি মনে করেছিলেন? ওই সময়টাতে আমি এমনিতেই আপনার।",ঠিকাছে। অন্য দাগাই সেখান থেকে দু হাজার টাকা আমি তোমাকে দিলাম। ধর। তো তারপরে আমি- আপনি যে স্কুল ব্যাগটা নিয়ে যেতেন আপনি কি স্কুল ড্রেস পড়ে যেতেন নাকি শুধু ব্যাগটা নিয়ে চলে যেতেন?,0.7741935484,0.724857685
307b2783-da2a-4f96-bfc2-907c7f783868,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/307b2783-da2a-4f96-bfc2-907c7f783868.flac,11.16411591,52,14.2,"এর মূল কারণ দেখিয়ে দেবে। আপনি হয়তো নতুন করে ভাবতে শিখবেন কীভাবে অপরাধ থেকে দূরে থাকা যায়। আমরা অপরাধীকে দোষী বলার আগে কেন সে দোষ করেছে সেটা দেখাই, যাতে আপনি আর সেই ভুল না করেন। আমরা অপরাধকে নিরুৎসাহিত করতে অপরাধ কিংবা কোনো ভুলের নির্মম পরিণতি দেখাই, যাতে আপনাকে আমরা সেই জায়গায় না দেখি। আমরা বিশ্বাস করি, প্রতিটি মানুষই <OOC> তার ভুল।","দের মূল কারণ দেখিয়ে দেবে। আপনি হয়তো নতুন করে ভাবতে শিখবেন, কীভাবে অপরাধ থেকে দূরে থাকা যায় ",0.7704918033,0.7374631268
210f1292-e7be-4d02-b5d5-54a01ebf1c7d,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/210f1292-e7be-4d02-b5d5-54a01ebf1c7d.flac,26.48376656,39,17.6,"থ্যাঙ্ক ইউ। গুড বই। যত ফাউ কথা। <OOC> <OOC> <OOC> <OOC> ওকে। এ, কাসিমের মা মাথা উঠাও, ফটো তুলবে। <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> আগে আমরা মূর্খই ছিলাম, তবে এখন দিন <OOC> শেখ হাসিনা দাদর শ্রেণি পর্যন্ত আমাদের বাচ্চাদের লেখাপড়া ফ্রি কইরা দিছে, আর আমাদের মতো মানুষদের জন্য লেখাপড়া।","ধ্যাঁক ইউ। গুড বয় । যত ভাব কথা। দিস ইজ রেড চিলি। ওকে। এই কাশেমের মা মাথা উডাও, ফটো তুলবে । ইউ আর লুকিং বэরি বিউটিফুল। ইউ টু। প্লিজ সিট হিয়ার। থ্যাঙ্ক ইউ। হেই, ইউ টল মি দ্যাট নো বদি স্পিক ইংলিশ ওভার হিয়ার। হি ইজ রাইট। আগে আমরা মূর্খ খই ছিলাম। তবে এখন দিন বদলে আইসে। প্রধানমন্ত্রী শেখ হাসিনা দ্বাদশ শ্রেণী পর্যন্ত আমাদের বাচ্চাদের লেখাপড়া ফ্রি কইরা দিসে। আর আমাদের মতো মানুষদের জন্য লেখাপড়ার খরচা বহন করে নিজে।",0.768115942,0.5376884422
06336414-27e6-4e45-a5f9-605ae0ef8d3e,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/06336414-27e6-4e45-a5f9-605ae0ef8d3e.flac,37.00512695,49,11.2,"মেয়র সাদেক হোসেন কুকার নগদ <৫০> লাখ টাকা জুনায়েদ বাবুনগরীর হাতে দিয়েছেন। এ একটা বিষয়। দ্বিতীয় হচ্ছে যে, ওই একই আন্দোলন চলাকালে আপনার বিভিন্ন উৎস থেকে পাওয়া আরো <২৫> লাখ টাকা। <২৫> লাখ টাকা আর প্রয়াত আল্লামা আহমদ শফি, উনি জুনায়েদ বাবুনগরীকে দিয়েছেন। পরবর্তীতে, যখন জুনায়েদ বাবুনগরী গ্রেফতার হলেন ওই আন্দোলনে, তখন দেখা গেল যে, উনি বের হওয়ার পরে।","মেয়র সাদেক হোসেন কুকা নগদ ৫০ লাখ টাকা জুনাইড বাবুনগরীর হাতে দিয়েছেন। একটা বিষয়। দ্বিতীয় হচ্ছে যে ওই একেই আন্দোলন চলাকালে আ আ ... আ ... আপনারা বিভিন্ন স্তর থেকে পাওয়া আরো ২৫ লাখ টাকা, ২৫ লাখ টাকা আ ... আ ... উম উম প্রয়াত আল্লামা আহমসফী উনি জুনাইড বাবুনগরীকে দিয়েছেন। পরবর্তীতে যখন জুনাইড বাবুনগরী গ্রেপ্তার হলেন ঐ আন্দোলনে, তখন দেখা গেল যে উউউ... উউউ... উউউ... উউউ... উউউ... উনি বের হওয়ার পরে কারা...",0.7627118644,0.3615819209
4bdcecce-b12a-4aa6-8f04-46ebe7e71664,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/4bdcecce-b12a-4aa6-8f04-46ebe7e71664.flac,13.80143261,21,11.8806789,"আছে, কিংবা বাসার বাউন্ডারির সাইডে যে গাছ আছে, ওই গাছের গোড়াগুলোতে দিয়ে দিন। দেখবেন, ওই গন্ধতে না মশা আর আসবে না। <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <90.5.>",আছে কিংবা বাসার বাউন্ডারির সাইডে যে গাছ আছে ওই গাছের গোড়াগুলোতে দিয়ে দিন। দেখবেন ওই গন্ধটা মশার আসবে না। সো ইউ বি সেফ লাইক দ্যাট। বাট ডন্ট ফরগেট টু ইউজ ইউর মসকিও টু নিট। ওকে? ওকে নাও এনজয় দা ট্রাক এন্ড ইউ আর লিস্টেনিং 90.4 ফর লাভ।,0.7608695652,0.522556391
a863eab2-451c-40ab-8619-876e4b376494,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/a863eab2-451c-40ab-8619-876e4b376494.flac,25.18118668,79,7.8,"ভাই, শুধা একজনের সিস বিছ লইলো। তো ফজরের আজান পইড়া আমরা আডা ধরলাম। আডা ধরছি মতন, এর বাদে দুই কিলোমিটার দূরে গেছে মতন। আরেকজনে কইলো, এই তাইলে এই যে হের এডিট কি? আমি কি এডি আনসুত করতে? টেহা বসায় কিছু পাইলাম না। এডি আনসুত করতে আমি এইডা দিয়া ফালাইতে লইছি। কয় ভাই, এইডার মধ্যে আমার মোবাইল ডাল চ্যানেলের চাইতে মোবাইল নাই। হেই মোবাইল করছি, ঘরে থুইয়া পড়ছে। ঘরে থুইয়া পড়ছে। আমরা করছি গিয়া আবার চার পাঁচ জন দৌড়াইয়া গেছি। অনেক গিয়া দিয়ে মানুষ অনুযায়ী আছে গা। মোবাইলটা আনতে পারি নাই এ মোবাইল।",একজনের শিষ ভেস্তে লও। তো ফসলের আদামপুরে আছে। আমরা আড়াত উঠলাম। আড়াত উঠেছি মতন। এরপর দুই কিলোমিটার দূরে গিয়েছি মতন। আরেকজনের কলেজ হের ইডি কি? আমি কি রেডিও আসতে কেটে? টেবস আর কিছু পাইলাম না। এডিসি আসতে কেটে আমি ইটাতে ফেলে দিলেছি। এটা আমার মোবাইল। ডালসের সাথে মোবাইল নিয়ে সেই মোবাইলটি করছি। গরম পানি আবার গরম পানি। আমরা করেছি। আবার চার পাঁচজন দৌড়ে গিয়েছি। অনেকে যে মানুষ হনুজ জমিয়ে আছে মোবাইল টানতে পারিনি। এই মোবাইল।,0.7608695652,0.4361054767
cfa5549b-c7cc-4906-af10-93df753bbd14,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/cfa5549b-c7cc-4906-af10-93df753bbd14.flac,16.49758911,29,6.6,"<OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <OOC> <90.4.> আমি আজকের মত বিদায় নিচ্ছি। আগামী দিন কথা হবে। সে পর্যন্ত অবভিয়াসলি নিজের মত করে নিজেকে ভালো রাখার চেষ্টা করবেন। লাভ ইউরসেলফ, এন্ড দেন এভরিবডি ক্যান লাভ ইউ ইজিলি।",Life Hacks. Life Hacks. আমি আজকের মত বিদায় নিচ্ছি। আগামী দিনে কথা হবে। সেই পর্যন্ত অবশ্যই নিজের মত করে নিজেকে ভালো রাখার চেষ্টা করবেন। লাভ ইউরসেলফ।,0.7567567568,0.7195402299
6119f9eb-2c65-4936-8a6c-f9d9f42db595,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/6119f9eb-2c65-4936-8a6c-f9d9f42db595.flac,21.95702744,41,5.6,"সময় নতুন শনাক্ত হয়েছে <৫,২৬৮> জন, আর সুস্থ হয়েছেন <৩,২৪৯> জন। গতকাল স্বাস্থ্য অধিদপ্তরের নিয়মিত সংবাদ বিজ্ঞপ্তিতে আরও জানানো হয়, এ পর্যন্ত দেশে করোনা মহামারীতে মারা গেছেন <১৪,১৭২> জন। করোনা শনাক্ত হয়েছে <৮,৮৮,৪০৬> জনের দেহে, আর এ পর্যন্ত সুস্থ হয়েছেন <৮,০৪,১০৩> জন। নতুন করে একদিনে <২৪,৪০০টি> নমুনা পরীক্ষায় করোনা শনাক্তের হার <২১.৫৯> শতাংশ।","এসময় নতুন শনাক্ত হয়েছে পাঁচ হাজার দুইশ আটষট্টি জন আর সুস্থ হয়েছেন তিন হাজার দুইশ ঊনপঞ্চাশ জন। গতকাল স্বাস্থ্য অধিদপ্তরের নিয়মিত সংবাদ বিজ্ঞপ্তিতে আরও জানানো হয়, এ পর্যন্ত দেশে করোনা মহামারীতে মারা গেছেন চৌদ্দ হাজার একশ বাহাত্তর জন। করোনা শনাক্ত হয়েছে আট লাখ আটাশি হাজার চারশ ছয় জনের দেহে আর এ পর্যন্ত সুস্থ হয়েছেন আট লাখ চার হাজার একশ তিন জন। নতুন করে একদিনে চব্বিশ হাজার ৪শটি নমুনা পরীক্ষায় করোনা শনাক্তের হার ২১ দশমিক ৫৯ শতাংশ।",0.7547169811,0.4727793696
e8a058f3-fb30-42b5-9616-ad7c50881402,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/e8a058f3-fb30-42b5-9616-ad7c50881402.flac,11.20034695,52,14.2,"এর মূল কারণ দেখিয়ে দেবে। আপনি হয়তো নতুন করে ভাবতে শিখবেন কীভাবে অপরাধ থেকে দূরে থাকা যায়। আমরা অপরাধীকে দোষী বলার আগে কেন সে দোষ করেছে সেটা দেখাই, যাতে আপনি আর সেই ভুল না করেন। আমরা অপরাধকে নিরুৎসাহিত করতে অপরাধ কিংবা কোনো ভুলের নির্মম পরিণতি দেখাই, যাতে আপনাকে আমরা সেই জায়গায় না দেখি। আমরা বিশ্বাস করি, প্রতিটি মানুষই <OOC> তার ভুল।","এর মূল কারণ দেখিয়ে দেবে। আপনি হয়তো নতুন করে ভাবতে শিখবেন, কীভাবে অপরাধ থেকে দূরে থাকা যায় ",0.7540983607,0.7315634218
59161b27-f58e-4640-87bc-54ea1e0a245d,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/59161b27-f58e-4640-87bc-54ea1e0a245d.flac,20.80835724,41,9.732620321,"দেখতে পাচ্ছি কে সিমেন্স করছেন, জাহির। জাহির, থ্যাঙ্ক ইউ ভেরি মাচ। ভালো লাগছে শুনে, আমারও ভালো লাগলো। সো, হোয়াই নট লেস এনজয় দা ট্র্যাক? এন্ড আই এম কামিং ব্যাক, ওয়েন আই এম কামিং ব্যাক, দেন আই হ্যাভ টু সে গুড বাই ফর টুডে। ওকে, নাউ এনজয় দিস ট্র্যাক্স।",দেখতে পাচ্ছি কে সমিতির জাহিদ। জাহির ধ্যান করুন খুব ভালো লেগেছে। আমারও ভালো লাগলেও সবাই এনজওয়া থ্রি এন্ড কামিং ব্যাক ওয়ান কামিং ব্যাক। দেন হ্যাপি টু সেই গুডবাই ফর টুডেয় ওকে নাও এনজওয়া থ্রি,0.75,0.3944223108
e79d3db9-5c5d-4348-81fb-dc4e24ad6e37,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/e79d3db9-5c5d-4348-81fb-dc4e24ad6e37.flac,32.95770264,57,19.2,"আমি মানে পরে গুরু সম্বন্ধে কিনেছি। হুম। শুনছেন শুধু? শোনার কথা। মানুষের কাছ থেকে শুনছেন? হ্যাঁ। তো যাই হোক, না শোনার কথা মানে আবার সরকারি যদি পড়াশোনা কোন অনুদান আসতো, ওরা আগে পাইতো। টিউবলাইনে আগে পাইতো, বিজি কার্ড, যেকোনো জিনিস, ওদের আগে দিত। আপনার স্ত্রীরে? আমার স্ত্রীকে, আমার শাশুড়িকে দিত। আচ্ছা। হুম। দিত। তা আমি মনে মনে ভাবলাম যে ঠিকই তো, সারারাত ঘরে মদ খা, তা নিশ্চয়ই কোন।","কিন্তু আমি, মানে পরে কোনও সময় দেখি নাই কে। হুম. শুনেছেন তো? শুনা কথায়। মানুষের কাছ থেকে শুনেছেন? হ্যাঁ, তাই হোক। না, শোনা কথা মানে আবার সরকারি যদি পররাষ্ট্র মন্ত্রণালয় থেকে কোনো অনুদান আসতো, ওরা আগে পাস পাইতো। টিউবওয়েলার আগে পাইতো। একটা ভিজিটিং কার্ড। যে কোনো জিনিস ওরা আগে দিতো। আপনার স্ত্রীরে? আমার স্ত্রী না। আমার শাশুড়িকে দিতো। আচ্ছা। হুম, দিতো। তাই আমি মনে মনে ভাবতাম যে, ঠিক আছে। তারা সারারাত ঘরে মদ খায়। তারা নিশ্চয়ই কোনো সময়",0.75,0.3175853018
60dd1384-74fb-49da-b001-4f86ea15fa15,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/60dd1384-74fb-49da-b001-4f86ea15fa15.flac,20.44167519,60,12.6,"এবার সবার ব্যবহার কিন্তু আমাদের গ্রামের মাদেন মানে সবার কাছে ভালো লাগে। গরীব থাকলেও এটা কিন্তু কখনো আমার গায়ে বাজে না। আছি এখনো যে আমি গরীব, এখনো কিন্তু গায়ে বাজে না। আচ্ছা, আচ্ছা, ওকে। ঠিক আছে। আমরা এই <15> দিন পরে আমি আবার মানুষ চইলা আইলাম তারে থুইয়া। আচ্ছা। তো আমারে বুঝাইলো যে, ঠিক আছে, তুমি চলে যাও। হুম। আবার মানে কিছুদিন পরে আইসো। হুম। তাই আমি আইসা দুই তিন মাস হয়ে গেছে। হুম। যাই নাই।","আচ্ছা আচ্ছা ওকে। তাই আমরা এই পনেরো দিন পরে আমি আবার মানে নরসিংদুর চলে যাই আমি তারের তৈয়া আচ্ছা তো আমাকে বুঝাইল, ঠিক আছে তুমি চলে যাও। আবার মানে কিছুদিন পরে আসস। তাই আমি আসসা দুই-তিন মাস হয়ে গেছে। যাই নি।",0.75,0.5949367089
ebcbfab2-cb13-4bb8-9beb-d8844afbd250,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/ebcbfab2-cb13-4bb8-9beb-d8844afbd250.flac,30.83934593,49,23.8,"<24.com> এর সহকারী সম্পাদক ডক্টর হারুন রশিদ। ডক্টর হারুন রশিদ, স্বাগত জানাচ্ছি আপনাকে। ধন্যবাদ আপনাকে। দর্শক, মূল আলোচনায় যাওয়ার আগে চলুন দেখে নেই বাংলাদেশ টেলিভিশনসহ অন্যান্য টেলিভিশনগুলোর সংবাদ শিরোনাম। আন্তর্জাতিক সংস্থার বাধা উপেক্ষা করে কৃষিতে ভর্তুকি দিয়ে যাচ্ছে সরকার। বিশ্ব খাদ্য দিবসের অনুষ্ঠানে প্রধানমন্ত্রী শেখ হাসিনা। অপুষ্টির হার কমিয়ে আনার ক্ষেত্রে ধারাবাহিক।",ফোর ডট কমের সহকারী সম্পাদক ডঃ হারুনুর রশীদ। ডাক্তার হারুনুর রশীদ স্বাগত জানাচ্ছি আপনাকে। ধন্যবাদ। দর্শক মূল আলোচনায় যাওয়ার আগে চলুন দেখে নেই। বাংলাদেশ টেলিভিশন সহ অন্যান্য টেলিভিশনগুলোর সংবাদ শুরু করা।,0.75,0.5423280423
12b92a81-46cd-4fbb-a63d-1c8c385b3af9,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/12b92a81-46cd-4fbb-a63d-1c8c385b3af9.flac,13.87226009,59,16.4,"আদালত একটা ফয়সালার জায়গা হতে পারে, যেই আইনজীবী উদ্যোগ নিয়েছেন একটি রিট করবার, তার বক্তব্যটি শুনে আমরা আজকের মত আলোচনা শেষ করতে চাই। এই এক একটা মৃত্যু তাদের পরিবারকে একেবারে নিঃস্ব করে দিয়েছে এবং তারা আসলে ভাষা বলতে পারে না যে তারা কি পরিমাণে ক্ষতিগ্রস্ত হয়েছেন। তাদের পুরো পরিবার তাদের উপর নির্ভরশীল ছিল এবং অনেক হতভাগ্য পরিবার তাদের লাশও ফেরত পায়নি। এবং তাদের ছেলেমেয়ে পরবর্তীতে লেখাপড়া তো করতে।",আর আদালত একটা ফয়সালার জায়গা হতে পারে। যেই আইনজীবী উদ্যোগ নিয়েছেন একটি রিট করবার তার বক্তব্য শুনেই আমরা আজকের আলোচনা শেষ করতে চাই।,0.75,0.6955445545
77a2e34e-4cc1-45db-b113-373f1f7a648f,G:/STT D3/deliverables3/collect/STT_D3_500_hrs/77a2e34e-4cc1-45db-b113-373f1f7a648f.flac,51.52928925,51,11.0,"সেটি হচ্ছে মাতাপিচু আয়। বাংলাদেশি টাকা, আপনি যেটি বলছিলেন একটু আগে, বাংলাদেশি টাকায় এটি হচ্ছে <2> লাখ <19738> টাকা। এর আগে যদি আমরা দেখি, <2019-20> বছরে মাতাপিচু আয় ছিল <2326> ডলার। ছিল টাকার অংকে যা ছিল <1> লাখ <97199> টাকা। তার মানে, আপনার প্রতিবছরই কিন্তু মাতাপিচু আয় বাড়ছে। তার মানে হচ্ছে জাতীয় আয়, তার মানে হচ্ছে যে সরকারের যেসব আয়, মানে জাতীয় আয়, সবগুলি বাড়ছে। রেমিটেন্স বাড়ছে, রপ্তানি আয় বাড়ছে এবং।","সেটি হচ্ছে মাথাপিছু আয়। বাংলাদেশী টাকায়, যেমনটি বলছিলাম নেই কেউ আগে, বাংলাদেশী টাকায় এটি হচ্ছে দুই লাখ ঊনিশ হাজার সাতশ আটতিরিশ টাকা। এর আগে যদি আমরা দেখি দুই হাজার ঊনিশ-বিশ অর্থবছরে মাথাপিছু আয় ছিল দুই হাজার দুইশ তিনশ ছাব্বিশ ডলার ছিল টাকার অঙ্ক যা ছিল এক লাখ সাতানব্বই হাজার ১৯৯ টাকা। তার মানে আপনার প্রতি বছরই কিন্তু মাথাপিছু আয় বাড়ছে। তার মানে হচ্ছে জাতীয় আয়ও বাড়ছে। তার মানে হচ্ছে যে সরকারের যেসব আয় মানে জাতীয় আয় সবগুলোই বাড়ছে, রেমিট্যান্স বাড়ছে, রপ্তানি আয় বাড়ছে এবং আরো",0.7464788732,0.4128878282
